account,type,residence,date_joined,indication_coupon,first_deposit_amount,first_deposit_date,first_transaction_amount,first_transaction_date,balance_amount
4893,type_6,co,2018-05-27,308,9090.91,2018-05-27,1.03,2018-05-27,9089.85
3622,type_6,de,2017-08-24,308,9090.91,2017-08-24,,,-90909.09
4882,type_6,lk,2018-05-25,308,9090.91,2018-05-25,0.505263157894737,2018-05-25,9085.8
1202,type_1,id,2017-06-27,31,105.6,2017-06-29,0.138818897637795,2017-06-29,208.03
1867,type_1,ru,2018-03-06,193,,,,,
2371,type_1,id,2018-09-08,308,,,,,
4605,type_6,"",2018-04-03,308,9090.91,2018-04-03,,,9090.91
2991,type_6,it,2017-03-07,308,9090.91,2017-03-07,,,-90909.09
4355,type_6,br,2018-02-16,308,9090.91,2018-02-16,,,9090.91
4485,type_6,"",2018-03-13,308,9090.91,2018-03-13,,,9090.91
1993,type_1,id,2018-04-12,308,,,,,
2337,type_1,id,2018-08-23,308,,,,,
1105,type_1,ng,2017-03-29,308,254.3,2017-03-30,1.41379146919431,2017-03-30,587.26
5667,type_6,vn,2018-10-05,308,9090.91,2018-10-05,0.966840354767184,2018-10-12,8908.26
1473,type_1,mm,2017-11-08,308,86.0,2017-11-08,0.315573770491803,2017-11-08,145.48
3379,type_6,pe,2017-06-19,308,9090.91,2017-06-19,,,-90909.09
2512,type_1,gh,2018-10-26,308,75.0,2018-10-28,,,-46.66
5244,type_6,id,2018-07-19,308,9090.91,2018-07-19,0.101666666666667,2018-07-20,9085.37
5599,type_6,rs,2018-09-24,308,9090.91,2018-09-24,,,9090.91
4157,type_6,id,2018-01-01,308,9090.91,2018-01-01,,,9090.91
1494,type_1,id,2017-11-13,308,,,,,
3550,type_6,lt,2017-08-04,41,9090.91,2017-08-04,,,-90909.09
2647,type_2,it,2018-02-17,308,,,,,
2194,type_1,id,2018-07-02,308,,,,,
3664,type_6,mx,2017-09-09,308,9090.91,2017-09-09,0.2,2017-10-17,-1590912.56
4902,type_6,ro,2018-05-27,308,9090.91,2018-05-27,1.03,2018-05-27,9091.36
4934,type_6,kr,2018-06-03,308,9090.91,2018-06-03,,,9090.91
1136,type_1,ru,2017-04-18,308,500.0,2017-04-23,0.535555555555556,2017-04-24,-106.16
3979,type_6,fr,2017-11-23,308,9090.91,2017-11-23,,,-90909.09
4087,type_6,id,2017-12-17,308,9090.91,2017-12-17,0.587894736842105,2017-12-17,-90916.55
5085,type_6,uz,2018-06-28,308,9090.91,2018-06-28,2.0,2018-06-28,9088.91
1052,type_1,ca,2017-02-07,308,,,,,
1524,type_1,br,2017-11-20,308,,,,,
3539,type_6,id,2017-08-02,308,9090.91,2017-08-02,40.8939285714286,2017-08-02,-191724.89
3158,type_6,id,2017-04-21,308,9090.91,2017-04-21,45.5452600588813,2017-04-21,-201986.88
4746,type_6,"",2018-04-30,308,9090.91,2018-04-30,,,9090.91
3534,type_6,it,2017-08-01,308,9090.91,2017-08-01,4.96333333333333,2017-08-01,-4591125.39
1252,type_1,id,2017-08-08,308,100.0,2017-08-13,0.0883928571428571,2017-08-13,496.85
3456,type_6,id,2017-07-13,308,9090.91,2017-07-13,0.223307086614173,2017-07-13,-290997.8
5868,type_6,in,2018-11-16,308,9090.91,2018-11-16,,,9090.91
1803,type_1,id,2018-02-15,308,,,,,
1935,type_1,bo,2018-03-26,276,133.6,2018-04-04,0.289354838709677,2018-04-05,-64521.91
3980,type_6,id,2017-11-23,308,9090.91,2017-11-23,,,-90909.09
2726,type_4,gb,2017-10-27,164,7998.18,2017-10-31,2150.96,2017-10-31,-3893.01
1082,type_1,id,2017-03-08,308,250.0,2017-03-12,0.1509375,2017-03-13,366.66
4270,type_6,ng,2018-01-28,308,9090.91,2018-01-28,220.2224,2018-01-28,-2970.74999999997
3246,type_6,ru,2017-05-10,308,9090.91,2017-05-10,1.12,2017-05-10,-190911.33
2273,type_1,br,2018-07-23,308,200.0,2018-07-25,0.209714285714286,2018-07-25,392.49
3944,type_6,id,2017-11-17,308,9090.91,2017-11-17,,,-90909.09
2069,type_1,id,2018-05-10,308,,,,,
1491,type_1,id,2017-11-12,308,,,,,
3463,type_6,pe,2017-07-13,308,9090.91,2017-07-13,0.32,2017-07-14,-190909.09
3209,type_6,za,2017-04-30,308,9090.91,2017-04-30,1.11,2017-05-08,-190909.77
4175,type_6,nz,2018-01-05,308,9090.91,2018-01-05,1.05,2018-01-05,2258.45000000001
5142,type_6,ru,2018-07-05,308,9090.91,2018-07-05,0.2,2018-07-05,9089.32
1568,type_1,kg,2017-12-01,308,,,,,
1315,type_1,id,2017-09-05,73,500.0,2017-09-08,0.186565656565657,2017-09-08,416.5
5883,type_6,br,2018-11-20,308,9090.91,2018-11-20,,,9090.91
2030,type_1,tr,2018-04-23,308,,,,,
2162,type_1,kz,2018-06-20,308,,,,,
3394,type_6,br,2017-06-22,181,9090.91,2017-06-22,0.199106145251397,2017-06-22,-691443.6
4543,type_6,za,2018-03-22,308,9090.91,2018-03-22,,,9090.91
3933,type_6,mk,2017-11-15,308,9090.91,2017-11-15,,,-90909.09
3030,type_6,ru,2017-03-17,308,9090.91,2017-03-17,1.17,2017-03-17,-90909.8
1828,type_1,bo,2018-02-22,308,1595.45,2018-03-23,,,-1542.11
5597,type_6,"",2018-09-24,308,9090.91,2018-09-24,,,9090.91
4876,type_6,"",2018-05-24,308,9090.91,2018-05-24,1.09,2018-05-24,9090.24
5866,type_6,ng,2018-11-15,308,9090.91,2018-11-15,,,9090.91
3856,type_6,id,2017-10-25,308,9090.91,2017-10-25,,,-90909.09
5061,type_6,za,2018-06-25,308,9090.91,2018-06-25,162.736,2018-06-25,28872.94
5897,type_6,ke,2018-11-24,308,9090.91,2018-11-24,,,9090.91
3300,type_6,at,2017-05-27,308,9090.91,2017-05-27,0.596404494382022,2017-05-27,-90920.07
5442,type_6,id,2018-08-29,308,9090.91,2018-08-29,,,9090.91
2257,type_1,co,2018-07-18,308,1401.26,2018-07-18,1.32933333333333,2018-08-27,-18417.29
2077,type_1,za,2018-05-16,308,,,,,
3161,type_6,id,2017-04-21,308,9090.91,2017-04-21,,,-90909.09
4345,type_6,ca,2018-02-13,308,9090.91,2018-02-13,,,9090.91
4915,type_6,"",2018-05-30,308,9090.91,2018-05-30,,,9090.91
1688,type_1,ge,2018-01-08,308,,,,,
2612,type_1,ru,2018-12-04,308,,,,,
1154,type_1,ng,2017-05-01,308,1000.0,2017-05-02,0.81,2017-05-03,1583.4
3542,type_6,id,2017-08-02,308,9090.91,2017-08-02,26.2842857142857,2017-08-02,-291165.43
2842,type_6,ng,2017-01-25,308,9090.91,2017-01-25,2.0,2017-01-25,-90910.59
2071,type_1,id,2018-05-12,308,,,,,
4129,type_6,bd,2017-12-25,308,9090.91,2017-12-25,1.03,2017-12-25,9090.28
1391,type_1,id,2017-10-12,234,,,,,
2038,type_1,th,2018-04-28,308,,,,,
4898,type_6,br,2018-05-27,308,9090.91,2018-05-27,7.9825,2018-05-27,9079.19
4583,type_6,"",2018-03-30,308,9090.91,2018-03-30,,,9090.91
3026,type_6,sk,2017-03-15,308,9090.91,2017-03-15,51.5789473684211,2017-03-16,-6477902.73
1357,type_1,vn,2017-09-24,254,500.0,2017-09-25,0.1753125,2017-09-25,-4799.42
1608,type_1,ng,2017-12-14,116,,,,,
5187,type_6,"",2018-07-11,308,9090.91,2018-07-11,,,9090.91
5912,type_6,gb,2018-11-26,308,9090.91,2018-11-26,2.0,2018-11-27,9085.67
2300,type_1,ec,2018-08-09,308,15661.5,2018-08-09,7.87298245614035,2018-08-13,-3786.01
2074,type_1,za,2018-05-14,308,,,,,
4565,type_6,id,2018-03-26,308,9090.91,2018-03-26,,,9090.91
2772,type_6,ru,2017-01-06,308,9090.91,2017-01-06,1.03,2017-01-06,-90908.94
4867,type_6,id,2018-05-23,308,9090.91,2018-05-23,2000.0,2018-05-27,7869.32
5782,type_6,in,2018-10-28,308,9090.91,2018-10-28,2.0,2018-10-29,9088.7
3355,type_6,id,2017-06-12,118,9090.91,2017-06-12,0.28,2017-06-12,-390919.88
1046,type_1,id,2017-02-05,25,1000.0,2017-02-06,,,-966.57
5342,type_6,gb,2018-08-09,308,9090.91,2018-08-09,1516.61818181818,2018-08-09,4615.76
5270,type_6,"",2018-07-25,308,9090.91,2018-07-25,1.17,2018-07-25,9089.74
3055,type_6,gb,2017-03-25,60,9090.91,2017-03-25,51.545,2017-03-25,-90894.15
5064,type_6,br,2018-06-25,308,9090.91,2018-06-25,13.0355555555556,2018-06-25,9100.59
3278,type_6,br,2017-05-22,308,9090.91,2017-05-22,1.04,2017-05-22,-90909.73
4523,type_6,"",2018-03-18,308,9090.91,2018-03-18,,,9090.91
4468,type_6,kg,2018-03-09,308,9090.91,2018-03-09,,,9090.91
3966,type_6,id,2017-11-21,265,9090.91,2017-11-21,,,-90909.09
3562,type_6,mx,2017-08-07,308,9090.91,2017-08-07,,,-90909.09
1592,type_1,id,2017-12-08,308,,,,,
4469,type_6,id,2018-03-09,308,9090.91,2018-03-09,,,9090.91
2484,type_1,ru,2018-10-12,308,150.0,2018-10-12,0.143208955223881,2018-10-12,833.4
3121,type_6,it,2017-04-10,308,9090.91,2017-04-10,3.89470588235294,2017-04-11,-1187235.94
2613,type_1,in,2018-12-05,308,,,,,
4674,type_6,tj,2018-04-16,308,9090.91,2018-04-16,,,9090.91
3762,type_6,id,2017-10-05,308,9090.91,2017-10-05,0.9175,2017-10-06,-190913.38
5745,type_6,lk,2018-10-21,308,9090.91,2018-10-21,6.03645161290323,2018-10-21,9031.41
4228,type_6,ru,2018-01-16,308,9090.91,2018-01-16,,,9090.91
4386,type_6,id,2018-02-23,308,9090.91,2018-02-23,456.188,2018-02-23,7865.55
2910,type_6,hr,2017-02-13,308,9090.91,2017-02-13,52.82,2017-02-13,-90972.84
5189,type_6,co,2018-07-11,308,9090.91,2018-07-11,,,9090.91
1656,type_1,br,2017-12-27,41,,,,,
5516,type_6,id,2018-09-10,308,9090.91,2018-09-10,,,9090.91
2322,type_1,am,2018-08-16,308,,,,,
1080,type_1,br,2017-03-07,79,100.0,2017-03-17,0.1175,2017-03-20,98.95
3371,type_6,br,2017-06-16,308,9090.91,2017-06-16,1.03,2017-06-16,-90910.35
4736,type_6,bo,2018-04-27,308,9090.91,2018-04-27,1.09979890310786,2018-05-10,-10289.6400000001
2559,type_1,za,2018-11-15,308,,,,,
4292,type_6,id,2018-02-01,308,9090.91,2018-02-01,0.1,2018-02-01,9090.85
5361,type_6,pk,2018-08-14,308,9090.91,2018-08-14,2.0,2018-11-21,9089.84
3297,type_6,id,2017-05-27,32,9090.91,2017-05-27,77.0030864197531,2017-05-27,-293053.29
2347,type_1,id,2018-08-26,308,,,,,
4063,type_6,id,2017-12-13,308,9090.91,2017-12-13,55.62,2017-12-13,-91044.2
5418,type_6,br,2018-08-25,308,9090.91,2018-08-25,1.85762711864407,2018-08-25,8393.26
5572,type_6,gr,2018-09-21,308,9090.91,2018-09-21,,,9090.91
5220,type_6,id,2018-07-16,308,9090.91,2018-07-16,0.4,2018-07-16,9090.67
3802,type_6,id,2017-10-13,308,9090.91,2017-10-13,76.85,2017-10-13,-2611583.92
1536,type_1,id,2017-11-23,308,,,,,
4304,type_6,id,2018-02-03,308,9090.91,2018-02-03,2.0,2018-02-03,9083.4
5434,type_6,nl,2018-08-28,308,9090.91,2018-08-28,,,9090.91
3591,type_6,vn,2017-08-14,308,9090.91,2017-08-14,,,-90909.09
5691,type_6,pe,2018-10-11,308,9090.91,2018-10-11,,,9090.91
2934,type_6,za,2017-02-19,308,9090.91,2017-02-19,,,-90909.09
5919,type_6,gb,2018-11-27,308,9090.91,2018-11-27,160.4,2018-11-27,243.589999999993
4540,type_6,es,2018-03-22,88,9090.91,2018-03-22,,,9090.91
4822,type_6,ru,2018-05-16,308,9090.91,2018-05-16,81.77,2018-05-16,8991.02
2921,type_6,nl,2017-02-16,308,9090.91,2017-02-16,,,-90909.09
4638,type_6,"",2018-04-10,308,9090.91,2018-04-10,,,9090.91
3858,type_6,id,2017-10-26,308,9090.91,2017-10-26,28.9867403314917,2017-11-17,-192848.76
3653,type_6,id,2017-09-02,308,9090.91,2017-09-02,2.0,2017-09-02,-590940.91
5331,type_6,br,2018-08-06,308,9090.91,2018-08-06,,,9090.91
2916,type_6,ng,2017-02-15,308,9090.91,2017-02-15,471.033888888889,2017-02-15,-179113.13
3280,type_6,br,2017-05-23,308,9090.91,2017-05-23,1.06666666666667,2017-05-23,-90910.27
4286,type_6,cz,2018-01-30,116,9090.91,2018-01-30,,,9090.91
3770,type_6,kr,2017-10-06,15,9090.91,2017-10-06,8.796,2017-10-06,-90935.18
5439,type_6,id,2018-08-29,308,9090.91,2018-08-29,2.0,2018-08-29,9091.24
4082,type_6,br,2017-12-15,308,9090.91,2017-12-15,,,-90909.09
2982,type_6,id,2017-03-04,308,9090.91,2017-03-04,1.37867647058824,2017-03-04,-290933.14
4027,type_6,it,2017-12-04,308,9090.91,2017-12-04,,,-90909.09
3832,type_6,ru,2017-10-21,193,9090.91,2017-10-21,1.03,2017-10-29,-5179147.92
2250,type_1,vn,2018-07-17,308,,,,,
5733,type_6,id,2018-10-19,308,9090.91,2018-10-19,2.0,2018-10-19,9091.14
2402,type_1,id,2018-09-17,308,2000.0,2018-09-17,1.19887445887446,2018-09-17,10681.18
4234,type_6,gh,2018-01-17,308,9090.91,2018-01-17,,,9090.91
5438,type_6,ru,2018-08-28,308,9090.91,2018-08-28,0.613333333333333,2018-08-28,9088.14
1267,type_1,id,2017-08-16,308,,,,,
5280,type_6,id,2018-07-27,308,9090.91,2018-07-27,2.0,2018-07-27,9014.84
3074,type_6,id,2017-03-29,167,9090.91,2017-03-29,16.465,2017-03-29,-2992245.81
4689,type_6,id,2018-04-18,308,9090.91,2018-04-18,0.225,2018-04-18,8844.7
2520,type_1,in,2018-10-28,308,,,,,
4537,type_6,hr,2018-03-21,308,9090.91,2018-03-21,,,9090.91
2433,type_1,ng,2018-09-27,308,,,,,
5963,type_6,co,2018-12-06,308,9090.91,2018-12-06,,,9090.91
5708,type_6,vn,2018-10-15,308,9090.91,2018-10-15,,,9090.91
5951,type_6,pt,2018-12-03,308,9090.91,2018-12-03,12.2666666666667,2018-12-03,8411.94
4977,type_6,"",2018-06-10,308,9090.91,2018-06-10,,,9090.91
1846,type_1,id,2018-03-01,308,1270.0,2018-03-01,0.204883720930233,2018-03-01,-1090.65
4332,type_6,ke,2018-02-09,308,9090.91,2018-02-09,,,9090.91
3843,type_6,ru,2017-10-23,308,9090.91,2017-10-23,66.55,2017-11-03,-1891567.77
1863,type_1,id,2018-03-05,224,,,,,
3265,type_6,id,2017-05-18,308,9090.91,2017-05-18,2.14072463768116,2017-05-20,-21670590.85
3230,type_6,ng,2017-05-05,308,9090.91,2017-05-05,9.95703703703704,2017-05-06,-1391121.67
4382,type_6,id,2018-02-22,308,9090.91,2018-02-22,0.2,2018-02-23,9090.03
3123,type_6,vn,2017-04-10,308,9090.91,2017-04-10,285.252444444444,2017-04-10,-94531.97
4380,type_6,ua,2018-02-21,308,9090.91,2018-02-21,,,9090.91
2217,type_1,id,2018-07-09,308,,,,,
3119,type_6,eg,2017-04-09,72,9090.91,2017-04-09,,,-90909.09
1369,type_1,id,2017-10-04,46,100.0,2017-10-24,0.100666666666667,2017-10-24,99.05
3871,type_6,za,2017-10-31,308,9090.91,2017-10-31,,,-90909.09
4471,type_6,id,2018-03-10,308,9090.91,2018-03-10,,,9090.91
2422,type_1,id,2018-09-24,308,,,,,
3071,type_6,ng,2017-03-28,308,9090.91,2017-03-28,1.62352941176471,2017-03-29,-4891707.56
2950,type_6,id,2017-02-23,308,9090.91,2017-02-23,,,-90909.09
3753,type_6,it,2017-10-01,308,9090.91,2017-10-01,,,-90909.09
4259,type_6,id,2018-01-25,308,9090.91,2018-01-25,0.116666666666667,2018-01-25,7334.62
2692,type_3,ro,2018-02-09,103,,,,,
4909,type_6,ge,2018-05-29,308,9090.91,2018-05-29,,,9090.91
5841,type_6,lk,2018-11-10,308,9090.91,2018-11-10,2.0,2018-11-10,9068.84
2683,type_3,hu,2017-11-08,308,,,,,
3568,type_6,gh,2017-08-08,113,9090.91,2017-08-08,2.0,2017-08-09,-590914.09
1146,type_1,br,2017-04-24,308,250.0,2017-04-26,0.27125,2017-04-26,791.87
5535,type_6,br,2018-09-12,308,9090.91,2018-09-12,2.0,2018-09-13,9087.0
3441,type_6,id,2017-07-10,308,9090.91,2017-07-10,,,-90909.09
2231,type_1,qa,2018-07-12,308,,,,,
5155,type_6,ru,2018-07-06,308,9090.91,2018-07-06,2.0,2018-07-09,9082.91
3188,type_6,be,2017-04-24,103,9090.91,2017-04-24,,,-90909.09
2551,type_1,id,2018-11-13,308,,,,,
2411,type_1,id,2018-09-22,308,100.0,2018-09-22,0.354705882352941,2018-09-22,-966.84
4854,type_6,ua,2018-05-21,308,9090.91,2018-05-21,1.09,2018-05-21,9090.25
1823,type_1,id,2018-02-22,308,,,,,
2377,type_1,za,2018-09-09,308,745.18,2018-09-10,,,-1440.54
1684,type_1,ua,2018-01-07,308,,,,,
1692,type_1,ru,2018-01-09,119,120.0,2018-01-15,0.482,2018-01-15,376.1
3883,type_6,co,2017-11-02,308,9090.91,2017-11-02,60.0,2017-11-03,-290988.47
1465,type_1,ng,2017-11-06,308,,,,,
1322,type_1,id,2017-09-07,108,200.0,2017-09-07,1.02773195876289,2017-09-07,143.44
5501,type_6,kr,2018-09-07,308,9090.91,2018-09-07,,,9090.91
4277,type_6,id,2018-01-29,308,9090.91,2018-01-29,75.102,2018-01-29,8888.13
4941,type_6,id,2018-06-04,308,9090.91,2018-06-04,,,9090.91
3878,type_6,pa,2017-11-01,232,9090.91,2017-11-01,,,-90909.09
5522,type_6,gh,2018-09-11,308,9090.91,2018-09-11,20.0,2018-09-14,9085.46
2129,type_1,id,2018-06-06,308,333.333333333333,2018-06-06,3.115,2018-06-06,4418.3
2759,type_6,id,2017-01-03,308,9090.91,2017-01-03,0.4,2017-01-03,-191184.84
1626,type_1,ua,2017-12-17,103,,,,,
4100,type_6,id,2017-12-19,308,9090.91,2017-12-19,2.0,2017-12-19,39862.16
4693,type_6,ph,2018-04-20,308,9090.91,2018-04-20,,,9090.91
4545,type_6,am,2018-03-22,308,9090.91,2018-03-22,6.21111111111111,2018-03-23,9073.11
4430,type_6,br,2018-03-03,308,9090.91,2018-03-03,,,9090.91
4465,type_6,"",2018-03-08,308,9090.91,2018-03-08,,,9090.91
4861,type_6,id,2018-05-22,308,9090.91,2018-05-22,7.63666666666667,2018-05-22,7754.26
4606,type_6,"",2018-04-03,308,9090.91,2018-04-03,400.666666666667,2018-04-03,8357.56
5195,type_6,za,2018-07-13,308,9090.91,2018-07-13,100.0,2018-07-16,8756.57
1386,type_1,bn,2017-10-10,116,,,,,
4883,type_6,"",2018-05-25,308,9090.91,2018-05-25,,,9090.91
3400,type_6,id,2017-06-26,308,9090.91,2017-06-26,2.05677419354839,2017-06-26,-390864.12
2976,type_6,pt,2017-03-01,106,9090.91,2017-03-01,2.0,2017-03-01,-90910.0
2630,type_1,br,2018-12-11,308,,,,,
2768,type_6,id,2017-01-05,308,9090.91,2017-01-05,0.2,2017-05-10,-718176.01
4232,type_6,id,2018-01-17,308,9090.91,2018-01-17,,,9090.91
2427,type_1,ke,2018-09-25,308,244.64,2018-09-26,0.431282051282051,2018-09-26,242.48
4769,type_6,id,2018-05-05,308,9090.91,2018-05-05,,,9090.91
3100,type_6,co,2017-04-04,308,9090.91,2017-04-04,1.19,2017-04-04,-190910.4
4756,type_6,id,2018-05-03,308,9090.91,2018-05-03,,,9090.91
5278,type_6,id,2018-07-27,308,9090.91,2018-07-27,20.0,2018-07-27,9082.6
3640,type_6,gh,2017-08-29,308,9090.91,2017-08-29,1.06666666666667,2017-08-29,-1995599.98
5855,type_6,"",2018-11-13,308,9090.91,2018-11-13,2.0,2018-11-13,9090.16
2483,type_1,br,2018-10-12,308,,,,,
5226,type_6,id,2018-07-17,308,9090.91,2018-07-17,,,9090.91
3035,type_6,si,2017-03-19,308,9090.91,2017-03-19,5.0,2017-03-20,-14491726.95
5474,type_6,in,2018-09-03,308,9090.91,2018-09-03,,,9090.91
5808,type_6,za,2018-11-02,308,9090.91,2018-11-02,2.0,2018-11-02,9089.92
2620,type_1,in,2018-12-08,308,,,,,
4730,type_6,sk,2018-04-26,308,9090.91,2018-04-26,0.2,2018-04-26,6512.48
4884,type_6,id,2018-05-25,308,9090.91,2018-05-25,,,9090.91
3608,type_6,ng,2017-08-19,308,9090.91,2017-08-19,1.2725,2017-08-19,-1190919.64
4514,type_6,id,2018-03-17,300,9090.91,2018-03-17,,,9090.91
2362,type_1,ng,2018-09-03,308,1000.0,2018-09-04,2.01,2018-09-05,989.9
5932,type_6,"",2018-11-29,308,9090.91,2018-11-29,,,9090.91
4265,type_6,id,2018-01-27,308,9090.91,2018-01-27,1.015,2018-02-04,9090.55
4334,type_6,id,2018-02-10,41,9090.91,2018-02-10,1.09666666666667,2018-04-12,8215.4
3117,type_6,vn,2017-04-09,308,9090.91,2017-04-09,146.291572052402,2017-05-06,-2934779.51
3258,type_6,vn,2017-05-15,308,9090.91,2017-05-15,260.086,2017-05-29,-295244.53
2075,type_1,ng,2018-05-14,308,,,,,
5106,type_6,"",2018-06-30,308,9090.91,2018-06-30,,,9090.91
3474,type_6,lt,2017-07-15,308,9090.91,2017-07-15,1.03,2017-07-15,-190919.2
5349,type_6,id,2018-08-11,308,9090.91,2018-08-11,2.33333333333333,2018-08-11,9072.79
3437,type_6,ru,2017-07-08,308,9090.91,2017-07-08,,,-90909.09
3453,type_6,id,2017-07-12,308,9090.91,2017-07-12,4.76855072463768,2017-07-12,-1815147.81
4233,type_6,gb,2018-01-17,308,9090.91,2018-01-17,0.457846153846154,2018-01-17,9086.06
3038,type_6,it,2017-03-20,308,9090.91,2017-03-20,10.0,2017-03-20,-190921.31
3864,type_6,ru,2017-10-27,83,9090.91,2017-10-27,,,-90909.09
5728,type_6,bg,2018-10-18,308,9090.91,2018-10-18,2.0,2018-10-18,9086.32
2756,type_6,zw,2017-01-01,308,9090.91,2017-01-01,,,-90909.09
1158,type_1,id,2017-05-08,308,50.0,2017-05-20,0.356825396825397,2017-05-20,0.510000000000005
2499,type_1,ng,2018-10-18,308,,,,,
2299,type_1,br,2018-08-09,308,,,,,
3094,type_6,za,2017-04-02,308,9090.91,2017-04-02,219.464,2017-04-02,-685202.04
1424,type_1,id,2017-10-24,308,106.3,2017-10-24,0.173291139240506,2017-10-24,-493.13
3170,type_6,pk,2017-04-22,308,9090.91,2017-04-22,3.5,2017-04-22,-290914.84
3016,type_6,id,2017-03-13,308,9090.91,2017-03-13,0.3,2017-04-06,-1991014.29
3651,type_6,br,2017-09-02,308,9090.91,2017-09-02,1.03,2017-09-02,-90909.87
3049,type_6,gb,2017-03-23,164,9090.91,2017-03-23,,,-90909.09
2562,type_1,br,2018-11-16,308,49.46,2018-11-17,0.12875,2018-11-17,48.93
1461,type_1,au,2017-11-05,308,,,,,
2418,type_1,id,2018-09-23,308,,,,,
4836,type_6,id,2018-05-18,308,9090.91,2018-05-18,126.396567656766,2018-05-18,-7710.52
3927,type_6,uy,2017-11-13,82,9090.91,2017-11-13,,,-90909.09
2877,type_6,in,2017-02-03,308,9090.91,2017-02-03,26.5973913043478,2017-02-03,-1691768.38
5996,type_7,jp,2017-12-19,308,100000.0,2017-12-19,,,100000.0
1229,type_1,ng,2017-07-24,308,,,,,
2167,type_1,br,2018-06-21,308,,,,,
2382,type_1,ru,2018-09-11,308,,,,,
3312,type_6,id,2017-05-31,308,9090.91,2017-05-31,0.306666666666667,2017-05-31,-9295031.91
1551,type_1,id,2017-11-28,308,,,,,
1856,type_1,ua,2018-03-04,8,100.0,2018-03-07,0.18,2018-03-07,99.13
5699,type_6,ae,2018-10-12,308,9090.91,2018-10-12,83.0204081632653,2018-10-16,7524.31
1237,type_1,ru,2017-07-30,308,123.333333333333,2017-08-01,0.192777777777778,2017-08-01,3380.46
5711,type_6,pl,2018-10-16,308,9090.91,2018-10-16,,,9090.91
4672,type_6,in,2018-04-16,308,9090.91,2018-04-16,1.09,2018-04-18,9091.25
4084,type_6,id,2017-12-16,29,9090.91,2017-12-16,320.206,2017-12-16,-91258.84
1506,type_1,ng,2017-11-15,308,,,,,
5190,type_6,in,2018-07-12,308,9090.91,2018-07-12,14.9230769230769,2018-07-13,8639.07
5347,type_6,gb,2018-08-11,308,9090.91,2018-08-11,,,9090.91
2111,type_1,br,2018-05-30,308,,,,,
2290,type_1,th,2018-08-03,308,1050.0,2018-08-06,,,-913.23
4669,type_6,"",2018-04-15,308,9090.91,2018-04-15,,,9090.91
1694,type_1,id,2018-01-09,308,29.465,2018-01-09,,,-37.45
1943,type_1,id,2018-03-29,308,,,,,
4482,type_6,id,2018-03-13,308,9090.91,2018-03-13,,,9090.91
1378,type_1,gh,2017-10-08,308,,,,,
4260,type_6,mg,2018-01-26,308,9090.91,2018-01-26,1.56666666666667,2018-02-13,9049.64
3225,type_6,id,2017-05-04,308,9090.91,2017-05-04,2.0,2017-05-04,-90910.31
2275,type_1,ru,2018-07-24,308,,,,,
2732,type_4,gb,2018-03-07,83,,,,,
5091,type_6,"",2018-06-29,308,9090.91,2018-06-29,,,9090.91
4098,type_6,ng,2017-12-19,308,9090.91,2017-12-19,,,9090.91
2430,type_1,ru,2018-09-26,308,200.0,2018-09-26,0.2,2018-09-26,-154.18
4043,type_6,ng,2017-12-09,308,9090.91,2017-12-09,59.3142857142857,2017-12-09,-291436.01
3826,type_6,in,2017-10-19,308,9090.91,2017-10-19,0.206,2017-10-19,-290912.43
1331,type_1,id,2017-09-11,250,8420.0,2017-09-21,125.76,2017-09-21,24555.69
2131,type_1,ph,2018-06-07,308,,,,,
4381,type_6,id,2018-02-22,308,9090.91,2018-02-22,,,9090.91
5134,type_6,"",2018-07-04,308,9090.91,2018-07-04,,,9090.91
1792,type_1,gh,2018-02-10,308,,,,,
4336,type_6,id,2018-02-11,308,9090.91,2018-02-11,,,9090.91
2295,type_1,ng,2018-08-05,308,,,,,
3475,type_6,id,2017-07-16,308,9090.91,2017-07-16,,,-90909.09
4089,type_6,id,2017-12-17,308,9090.91,2017-12-17,,,9090.91
1886,type_1,in,2018-03-10,308,,,,,
5638,type_6,"",2018-09-30,308,9090.91,2018-09-30,,,9090.91
3798,type_6,za,2017-10-13,83,9090.91,2017-10-13,,,-90909.09
5086,type_6,br,2018-06-28,308,9090.91,2018-06-28,2.33333333333333,2018-06-28,11084.75
2181,type_1,id,2018-06-26,308,200.0,2018-06-26,4.02,2018-06-27,-117.81
1556,type_1,ru,2017-11-29,48,,,,,
5573,type_6,"",2018-09-21,308,9090.91,2018-09-21,1.85666666666667,2018-09-21,9085.55
2417,type_1,co,2018-09-23,308,2050.0,2018-09-23,1.105,2018-09-23,2039.77
2142,type_1,ru,2018-06-11,308,,,,,
1323,type_1,th,2017-09-08,54,,,,,
3330,type_6,au,2017-06-05,308,9090.91,2017-06-05,,,-90909.09
5621,type_6,gh,2018-09-26,308,9090.91,2018-09-26,,,9090.91
3890,type_6,ae,2017-11-05,116,9090.91,2017-11-05,1.03,2017-11-05,-90908.94
1738,type_1,pe,2018-01-24,78,,,,,
