transaction_date,account,total_buy,total_sell,total_deposits,total_withdrawals,count_contracts,count_deposits,count_withdrawals
2018-04-19,4356,47.05,34.85,,,24,0,0
2018-04-17,4356,5.45,2.91,,,4,0,0
2018-04-16,4356,2.19,1.63,,,2,0,0
2018-04-15,4356,6.18,4.74,,,6,0,0
2018-04-09,4356,10.0,8.51,,,5,0,0
2018-04-05,4356,8.0,4.57,,,4,0,0
2018-04-03,4356,44.0,30.16,,,22,0,0
2018-04-02,4356,,,,,0,0,0
2018-04-01,4356,57.03,45.65,,,29,0,0
2018-03-29,4356,14.0,11.15,,,7,0,0
2018-03-27,4356,112.97,76.28,,,57,0,0
2018-03-26,4356,1.12,,,,1,0,0
2018-03-24,4356,1.81,0.82,,,2,0,0
2018-03-19,4356,16.0,7.87,,,8,0,0
2018-03-15,4356,14.54,10.44,,,33,0,0
2018-03-14,4356,16.98,9.72,,,15,0,0
2018-03-13,4356,2.18,1.63,,,2,0,0
2018-03-12,4356,13.59,10.74,,,13,0,0
2018-02-16,4356,,,9090.91,,0,1,0
2018-04-04,4357,7.31,6.04,,,8,0,0
2018-02-26,4357,1.03,1.18,,,1,0,0
2018-02-20,4357,123.63,55.9,,,3,0,0
2018-02-16,4357,98.92,83.29,9090.91,,28,1,0
2018-02-16,4358,,,9090.91,,0,1,0
2018-02-16,4359,,,9090.91,,0,1,0
2018-02-25,4360,,,,,0,0,0
2018-02-21,4360,8000.0,7590.73,,,4,0,0
2018-02-19,4360,68000.0,42043.55,,,21,0,0
2018-02-18,4360,20000.2,16617.34,,,6,0,0
2018-02-17,4360,51277.6,51267.16,,,36,0,0
2018-02-16,4360,,,9090.91,,0,1,0
2018-02-17,4361,0.1,0.04,9090.91,,1,1,0
2018-02-20,4362,1.13,1.22,,,1,0,0
2018-02-17,4362,4.12,1.6,9090.91,,4,1,0
2018-02-18,4363,,,9090.91,,0,1,0
2018-02-18,4364,,,9090.91,,0,1,0
2018-02-18,4365,,,9090.91,,0,1,0
2018-02-18,4366,,,9090.91,,0,1,0
2018-02-19,4367,1267.1,571.0,9090.91,,3,1,0
2018-02-19,4368,,,9090.91,,0,1,0
2018-02-20,4369,,,9090.91,,0,1,0
2018-04-09,4370,50.2,42.36,,,47,0,0
2018-03-30,4370,30.62,26.54,,,75,0,0
2018-03-29,4370,152.83,130.08,,,65,0,0
2018-03-28,4370,199.02,168.26,,,265,0,0
2018-03-26,4370,9.38,7.76,,,134,0,0
2018-03-22,4370,85.14,67.18,,,36,0,0
2018-03-21,4370,241.71,189.97,,,38,0,0
2018-03-10,4370,51.56,42.41,,,24,0,0
2018-03-02,4370,426.27,361.52,,,56,0,0
2018-02-24,4370,11.4,8.95,,,21,0,0
2018-02-22,4370,4.71,3.39,,,13,0,0
2018-02-20,4370,240.0,259.36,9090.91,,23,1,0
2018-02-20,4371,,,9090.91,,0,1,0
2018-03-14,4372,18.6,13.88,,,93,0,0
2018-02-26,4372,,,,,0,0,0
2018-02-22,4372,105.55,86.93,,,130,0,0
2018-02-21,4372,100.65,84.65,,,197,0,0
2018-02-20,4372,519.1,343.33,9090.91,,650,1,0
2018-02-20,4373,,,9090.91,,0,1,0
2018-03-13,4374,272.46,219.16,,,455,0,0
2018-03-12,4374,826.55,676.06,,,2088,0,0
2018-03-11,4374,1916.71,1551.44,,,4081,0,0
2018-03-10,4374,1801.5,1463.21,,,3730,0,0
2018-03-05,4374,2324.08,1876.49,,,3638,0,0
2018-03-04,4374,434.15,350.99,,,1227,0,0
2018-03-03,4374,28.37,23.84,,,151,0,0
2018-03-02,4374,195.3,159.23,,,679,0,0
2018-03-01,4374,213.76,171.54,,,510,0,0
2018-02-28,4374,1602.65,1303.29,,,3351,0,0
2018-02-27,4374,1565.88,1287.06,,,4369,0,0
2018-02-26,4374,3562.07,3006.47,,,4263,0,0
2018-02-24,4374,834.82,680.3,,,1740,0,0
2018-02-23,4374,503.61,418.05,,,1832,0,0
2018-02-22,4374,209.61,171.05,,,534,0,0
2018-02-21,4374,1333.25,1057.02,,,1036,0,0
2018-02-20,4374,15.66,12.71,9090.91,,83,1,0
2018-03-11,4375,29.43,20.31,,,36,0,0
2018-03-10,4375,116.4,68.36,,,44,0,0
2018-03-09,4375,4.95,3.87,,,25,0,0
2018-03-08,4375,283.25,222.7,,,303,0,0
2018-03-07,4375,778.71,522.24,,,375,0,0
2018-03-05,4375,188.49,161.2,,,96,0,0
2018-03-04,4375,2456.92,1937.0,,,165,0,0
2018-03-03,4375,900.85,717.87,,,64,0,0
2018-03-02,4375,117.93,80.43,,,175,0,0
2018-03-01,4375,118.19,116.64,,,84,0,0
2018-02-28,4375,444.43,322.29,,,441,0,0
2018-02-27,4375,12495.52,8763.46,,,211,0,0
2018-02-22,4375,3654.59,2979.34,,,38,0,0
2018-02-21,4375,2396.15,1976.57,9090.91,,108,1,0
2018-10-28,4376,6242.2,5603.0,,,8,0,0
2018-09-18,4376,16.0,10.76,,,8,0,0
2018-05-19,4376,,,,,0,0,0
2018-05-15,4376,4.27,3.33,,,4,0,0
2018-05-13,4376,0.29,0.37,,,4,0,0
2018-05-12,4376,2.28,1.02,,,11,0,0
2018-05-10,4376,14.8,11.38,,,10,0,0
2018-05-09,4376,0.4,0.46,,,2,0,0
2018-05-07,4376,5.54,4.59,,,9,0,0
2018-05-05,4376,0.8,0.92,,,4,0,0
2018-05-04,4376,0.8,0.76,,,3,0,0
2018-05-01,4376,4.26,3.47,,,9,0,0
2018-04-27,4376,0.29,0.22,,,2,0,0
2018-04-26,4376,2.68,2.43,,,13,0,0
2018-04-25,4376,3.76,3.34,,,15,0,0
2018-04-24,4376,24.62,19.57,,,37,0,0
2018-04-22,4376,3.02,2.68,,,26,0,0
2018-04-21,4376,2.28,2.11,,,23,0,0
2018-04-20,4376,1.22,0.79,,,17,0,0
2018-04-19,4376,0.29,0.17,,,4,0,0
2018-04-18,4376,2.48,2.27,,,18,0,0
2018-04-17,4376,1.64,1.11,,,16,0,0
2018-04-16,4376,1.79,1.57,,,16,0,0
2018-04-11,4376,2.16,1.65,,,15,0,0
2018-04-08,4376,21.09,16.45,,,22,0,0
2018-04-07,4376,1050.02,886.54,,,84,0,0
2018-04-06,4376,55.58,45.13,,,71,0,0
2018-04-05,4376,61.4,25.71,,,12,0,0
2018-04-04,4376,1.51,1.12,,,13,0,0
2018-04-03,4376,116.5,45.77,,,16,0,0
2018-03-28,4376,2.6,1.77,,,8,0,0
2018-03-26,4376,66.61,51.93,,,185,0,0
2018-03-25,4376,53.4,40.88,,,129,0,0
2018-03-16,4376,59.63,51.42,,,182,0,0
2018-02-21,4376,,,9090.91,,0,1,0
2018-03-21,4377,45.71,33.36,,,5,0,0
2018-03-20,4377,1826.92,1513.58,,,21,0,0
2018-03-16,4377,7.08,4.31,,,7,0,0
2018-03-14,4377,15.23,7.48,,,4,0,0
2018-02-27,4377,151.0,151.42,,,8,0,0
2018-02-26,4377,151.0,109.44,,,8,0,0
2018-02-23,4377,79.8,73.32,,,5,0,0
2018-02-22,4377,59.91,37.51,,,4,0,0
2018-02-21,4377,13.65,5.48,9090.91,,3,1,0
2018-02-21,4378,,,9090.91,,0,1,0
2018-02-21,4379,,,9090.91,,0,1,0
2018-02-21,4380,,,9090.91,,0,1,0
2018-02-22,4381,,,9090.91,,0,1,0
2018-03-01,4382,,,,,0,0,0
2018-02-26,4382,,,,,0,0,0
2018-02-23,4382,1.6,0.72,,,8,0,0
2018-02-22,4382,,,9090.91,,0,1,0
2018-02-22,4383,,,9090.91,,0,1,0
2018-02-26,4384,34.72,36.87,,,1,0,0
2018-02-22,4384,3.41,2.89,9090.91,,2,1,0
2018-02-23,4385,,,9090.91,,0,1,0
2018-02-23,4386,4561.88,3336.52,9090.91,,10,1,0
2018-02-23,4387,,,9090.91,,0,1,0
2018-11-23,4388,1604.0,1078.96,9090.91,,10,1,0
2018-04-01,4388,4.12,1.6,,,4,0,0
2018-03-23,4388,43.29,18.01,,,8,0,0
2018-02-25,4388,13805.11,6988.77,,,38,0,0
2018-02-24,4388,31183.17,26493.11,9090.91,,77,1,0
2018-02-23,4388,32499.14,22961.22,36363.64,,118,4,0
2018-02-23,4389,363.34,157.76,9090.91,,10,1,0
2018-02-24,4390,,,9090.91,,0,1,0
2018-02-24,4391,,,9090.91,,0,1,0
2018-12-10,4392,2884.8,2259.11,,,117,0,0
2018-12-09,4392,112.05,88.28,,,139,0,0
2018-12-08,4392,56.6,43.94,,,30,0,0
2018-12-07,4392,2956.22,2326.89,,,394,0,0
2018-12-04,4392,76.0,59.45,,,38,0,0
2018-12-03,4392,11263.78,8603.5,,,327,0,0
2018-12-02,4392,13394.54,10734.12,,,623,0,0
2018-12-01,4392,1703.78,894.85,,,891,0,0
2018-11-30,4392,563.84,404.76,,,527,0,0
2018-11-29,4392,99999.72,79553.7,,,972,0,0
2018-11-28,4392,69235.67,57302.22,,,1348,0,0
2018-11-27,4392,5321.11,4196.03,,,560,0,0
2018-11-26,4392,350.91,292.02,,,447,0,0
2018-11-25,4392,171.58,144.0,,,99,0,0
2018-11-24,4392,743.7,560.38,,,412,0,0
2018-11-23,4392,22990.5,18903.11,,,564,0,0
2018-11-22,4392,13535.46,10354.46,,,383,0,0
2018-11-21,4392,1509.8,1156.6,,,493,0,0
2018-11-20,4392,559.18,405.62,9090.91,,325,1,0
2018-11-19,4392,40.8,23.8,,,44,0,0
2018-11-18,4392,1933.6,1116.6,,,149,0,0
2018-11-17,4392,3031.64,1873.64,,,288,0,0
2018-11-16,4392,369.3,329.43,,,128,0,0
2018-11-15,4392,467.21,366.93,,,339,0,0
2018-11-14,4392,57.8,46.33,,,289,0,0
2018-11-13,4392,2626.2,2091.03,,,429,0,0
2018-11-12,4392,1614.18,1260.27,,,127,0,0
2018-11-11,4392,583.73,454.33,,,305,0,0
2018-11-10,4392,223.35,170.56,,,658,0,0
2018-11-09,4392,1070.11,844.18,,,237,0,0
2018-11-08,4392,112.61,94.54,,,194,0,0
2018-11-06,4392,29.68,24.67,,,50,0,0
2018-11-05,4392,183.7,139.07,9090.91,,199,1,0
2018-11-04,4392,5095.81,3900.57,,,303,0,0
2018-11-02,4392,1801.98,1398.89,,,354,0,0
2018-11-01,4392,292.46,242.98,,,272,0,0
2018-10-31,4392,668.8,527.43,,,421,0,0
2018-10-30,4392,2555.21,1981.95,,,520,0,0
2018-10-29,4392,1899.51,1498.59,,,360,0,0
2018-10-28,4392,812.02,608.46,,,608,0,0
2018-10-27,4392,126.2,109.57,,,50,0,0
2018-10-26,4392,456.6,299.99,,,421,0,0
2018-10-25,4392,1762.44,1368.04,,,2563,0,0
2018-10-24,4392,1174.33,850.86,,,1846,0,0
2018-10-23,4392,322.4,262.44,,,92,0,0
2018-10-22,4392,206.43,146.74,,,106,0,0
2018-10-21,4392,8.2,6.72,,,7,0,0
2018-10-20,4392,168.18,100.59,,,161,0,0
2018-10-19,4392,633.36,408.69,,,76,0,0
2018-10-18,4392,232.2,176.63,,,404,0,0
2018-10-17,4392,749.74,485.42,,,664,0,0
2018-10-16,4392,1037.8,634.96,,,282,0,0
2018-10-15,4392,216.2,156.0,,,314,0,0
2018-10-14,4392,45.4,37.85,,,65,0,0
2018-10-12,4392,107.6,87.61,,,68,0,0
2018-10-11,4392,738.26,542.51,,,363,0,0
2018-10-10,4392,1222.03,899.54,,,565,0,0
2018-10-09,4392,504.09,379.3,,,537,0,0
2018-10-08,4392,384.04,273.93,,,668,0,0
2018-10-07,4392,168.06,129.15,,,285,0,0
2018-10-06,4392,1701.0,1253.81,,,236,0,0
2018-10-05,4392,2336.94,1795.03,,,539,0,0
2018-10-04,4392,206.03,167.74,,,246,0,0
2018-10-03,4392,493.56,376.28,,,768,0,0
2018-10-02,4392,600.71,447.18,9090.91,,262,1,0
2018-10-01,4392,259.63,198.31,,,93,0,0
2018-09-29,4392,2669.64,1659.82,,,66,0,0
2018-09-27,4392,1648.9,1261.17,,,76,0,0
2018-09-26,4392,585.66,463.89,,,193,0,0
2018-09-24,4392,88.21,71.33,,,120,0,0
2018-09-23,4392,1992.0,1516.09,,,228,0,0
2018-09-22,4392,5377.68,4207.43,,,371,0,0
2018-09-21,4392,900.0,718.1,,,45,0,0
2018-09-18,4392,701.25,440.34,,,119,0,0
2018-09-12,4392,14.11,11.98,,,19,0,0
2018-09-10,4392,87.36,71.2,,,145,0,0
2018-09-09,4392,25.57,21.04,,,53,0,0
2018-09-08,4392,372.11,288.09,,,511,0,0
2018-09-07,4392,264.84,185.94,,,428,0,0
2018-09-06,4392,131.69,95.07,,,301,0,0
2018-09-05,4392,99.36,80.86,,,179,0,0
2018-09-04,4392,56.36,47.97,,,189,0,0
2018-09-03,4392,103.53,88.96,,,264,0,0
2018-09-01,4392,106.03,71.31,,,115,0,0
2018-08-31,4392,259.06,184.03,,,481,0,0
2018-08-30,4392,143.99,118.1,,,343,0,0
2018-08-29,4392,197.34,146.93,,,299,0,0
2018-08-25,4392,247.44,189.41,,,526,0,0
2018-08-24,4392,108.82,74.91,,,177,0,0
2018-08-19,4392,576.87,473.24,,,547,0,0
2018-08-18,4392,325.9,273.04,,,443,0,0
2018-08-17,4392,226.69,187.69,,,322,0,0
2018-08-16,4392,125.22,102.86,,,305,0,0
2018-08-15,4392,6.76,4.92,,,43,0,0
2018-08-13,4392,4.88,4.02,,,19,0,0
2018-08-12,4392,65.3,42.22,,,213,0,0
2018-08-11,4392,66.01,55.64,,,226,0,0
2018-08-05,4392,182.37,133.09,,,187,0,0
2018-08-04,4392,1830.21,1481.31,,,141,0,0
2018-08-03,4392,145.99,105.3,,,271,0,0
2018-07-30,4392,29.25,25.09,,,110,0,0
2018-07-29,4392,7.02,4.87,,,24,0,0
2018-07-27,4392,12.48,9.13,,,70,0,0
2018-07-18,4392,57.0,42.14,,,33,0,0
2018-07-03,4392,1141.09,881.28,,,122,0,0
2018-05-20,4392,206.96,155.41,,,109,0,0
2018-04-22,4392,2662.99,2090.84,,,143,0,0
2018-04-20,4392,189.52,139.62,,,10,0,0
2018-04-19,4392,240.0,192.12,,,12,0,0
2018-04-18,4392,160.0,128.22,,,8,0,0
2018-04-17,4392,240.0,192.81,,,12,0,0
2018-04-16,4392,163.75,115.23,,,12,0,0
2018-04-15,4392,81.03,64.52,,,5,0,0
2018-04-13,4392,161.92,128.74,,,10,0,0
2018-04-12,4392,135.95,105.96,,,32,0,0
2018-04-10,4392,279.6,203.61,,,124,0,0
2018-04-09,4392,1034.57,771.94,,,106,0,0
2018-04-08,4392,327.08,250.46,,,228,0,0
2018-04-06,4392,1329.48,1005.63,,,219,0,0
2018-04-05,4392,507.96,422.83,,,30,0,0
2018-04-04,4392,3040.01,2251.6,,,171,0,0
2018-04-03,4392,108.56,87.84,,,26,0,0
2018-04-01,4392,,,,,0,0,0
2018-03-31,4392,0.2,0.23,,,1,0,0
2018-03-30,4392,207.0,157.23,,,20,0,0
2018-03-29,4392,0.4,0.38,,,4,0,0
2018-03-27,4392,4.6,3.6,,,23,0,0
2018-03-26,4392,160.34,101.4,,,172,0,0
2018-03-25,4392,548.85,397.04,,,272,0,0
2018-03-24,4392,164.6,133.29,,,93,0,0
2018-03-23,4392,281.07,203.25,,,247,0,0
2018-03-22,4392,143.55,105.63,,,244,0,0
2018-03-21,4392,500.6,370.87,9090.91,,341,1,0
2018-03-19,4392,1.8,1.32,,,9,0,0
2018-03-17,4392,16.4,11.82,,,64,0,0
2018-03-15,4392,88.36,66.71,,,111,0,0
2018-03-12,4392,216.46,155.25,,,192,0,0
2018-03-07,4392,8.24,7.1,,,8,0,0
2018-03-02,4392,735.0,521.02,,,84,0,0
2018-03-01,4392,6845.98,5110.67,,,345,0,0
2018-02-28,4392,2280.4,1734.85,,,116,0,0
2018-02-27,4392,4224.6,3208.64,,,234,0,0
2018-02-26,4392,2067.6,1566.49,,,141,0,0
2018-02-25,4392,11132.14,8335.39,9090.91,,585,1,0
2018-02-25,4393,,,9090.91,,0,1,0
2018-02-25,4394,,,9090.91,,0,1,0
2018-02-25,4395,0.34,0.25,9090.91,,4,1,0
2018-02-26,4396,,,9090.91,,0,1,0
2018-02-26,4397,,,9090.91,,0,1,0
2018-02-26,4398,1.09,0.43,9090.91,,1,1,0
2018-02-26,4399,4304.0,2582.39,9090.91,,34,1,0
2018-04-13,4400,19.57,12.29,,,19,0,0
2018-04-10,4400,0.1,0.12,,,1,0,0
2018-04-08,4400,3468.96,2370.28,,,201,0,0
2018-04-02,4400,0.1,0.04,,,1,0,0
2018-04-01,4400,0.5,0.42,,,5,0,0
2018-03-21,4400,0.63,0.45,,,9,0,0
2018-03-20,4400,1.05,0.82,,,15,0,0
2018-03-19,4400,20.0,22.9,,,1,0,0
2018-03-17,4400,300.0,207.45,,,15,0,0
2018-03-15,4400,2.13,1.62,,,26,0,0
2018-03-13,4400,9.4,8.27,,,20,0,0
2018-03-12,4400,35.21,26.7,,,503,0,0
2018-03-11,4400,45.53,29.89,9090.91,,19,1,0
2018-03-10,4400,57.96,46.37,,,73,0,0
2018-03-09,4400,22670.49,16305.93,,,221,0,0
2018-03-08,4400,879.5,778.68,,,140,0,0
2018-03-07,4400,6533.29,5590.75,,,175,0,0
2018-03-06,4400,40.0,35.22,,,20,0,0
2018-03-04,4400,358.06,242.14,,,25,0,0
2018-02-26,4400,,,9090.91,,0,1,0
2018-02-26,4401,,,9090.91,,0,1,0
2018-02-26,4402,,,9090.91,,0,1,0
2018-02-26,4403,0.2,0.22,9090.91,,1,1,0
2018-02-26,4404,,,9090.91,,0,1,0
2018-05-01,4405,20.0,7.78,,,2,0,0
2018-03-29,4405,94.0,59.94,,,7,0,0
2018-03-08,4405,20.0,7.78,,,2,0,0
2018-03-07,4405,80.0,65.26,,,8,0,0
2018-03-02,4405,30.0,11.68,,,3,0,0
2018-02-28,4405,46.0,49.3,,,5,0,0
2018-02-27,4405,61.16,38.01,9090.91,,7,1,0
2018-02-27,4406,3.27,2.83,9090.91,,3,1,0
2018-02-28,4407,,,9090.91,,0,1,0
2018-02-28,4408,0.2,0.22,9090.91,,1,1,0
2018-02-28,4409,1000.0,1091.94,9090.91,,1,1,0
2018-02-28,4410,,,9090.91,,0,1,0
2018-04-01,4411,3222.6,2936.33,,,137,0,0
2018-03-29,4411,150.09,105.53,,,312,0,0
2018-03-28,4411,622.92,524.43,,,18,0,0
2018-03-27,4411,14.18,11.75,,,14,0,0
2018-03-26,4411,9926.41,8238.64,,,311,0,0
2018-03-22,4411,2104.13,1612.68,,,26,0,0
2018-03-21,4411,99202.3,79030.49,,,378,0,0
2018-03-19,4411,17504.45,14451.63,,,156,0,0
2018-03-16,4411,18601.92,17977.75,,,61,0,0
2018-03-14,4411,3429.44,2581.75,,,7,0,0
2018-03-13,4411,7604.1,5772.69,,,22,0,0
2018-02-28,4411,1.1,0.78,9090.91,,1,1,0
2018-02-28,4412,,,9090.91,,0,1,0
2018-02-28,4413,1.09,0.43,9090.91,,1,1,0
2018-03-12,4414,2.27,1.66,,,2,0,0
2018-02-28,4414,,,9090.91,,0,1,0
2018-03-01,4415,,,9090.91,,0,1,0
2018-03-01,4416,,,9090.91,,0,1,0
2018-03-01,4417,,,9090.91,,0,1,0
2018-03-01,4418,1080.7,420.61,9090.91,,1,1,0
2018-03-02,4419,,,9090.91,,0,1,0
2018-03-02,4420,19997.28,15607.53,9090.91,,425,1,0
2018-06-13,4421,0.21,0.24,,,1,0,0
2018-03-02,4421,1.12,1.21,9090.91,,1,1,0
2018-12-03,4422,1042.6,861.29,,,84,0,0
2018-12-02,4422,1221.8,958.58,,,73,0,0
2018-12-01,4422,131.6,120.78,,,57,0,0
2018-11-30,4422,20.0,16.94,,,10,0,0
2018-11-21,4422,28.2,23.34,,,36,0,0
2018-11-20,4422,5.6,5.08,,,15,0,0
2018-11-19,4422,2570.4,2096.8,,,71,0,0
2018-11-18,4422,87.8,77.69,,,42,0,0
2018-11-17,4422,90.0,75.62,,,137,0,0
2018-11-16,4422,209.0,166.5,,,104,0,0
2018-11-15,4422,5467.2,3728.13,9090.91,,105,1,0
2018-11-10,4422,4807.6,2735.87,9090.91,,70,1,0
2018-11-09,4422,12.8,12.39,,,16,0,0
2018-11-07,4422,339.0,278.0,,,76,0,0
2018-11-06,4422,2296.9,2001.34,,,95,0,0
2018-11-04,4422,17.8,14.63,,,17,0,0
2018-11-01,4422,2.1,1.8,,,5,0,0
2018-10-24,4422,2.2,2.06,,,8,0,0
2018-10-14,4422,22.4,18.09,,,16,0,0
2018-10-12,4422,19.0,15.86,,,36,0,0
2018-10-09,4422,18.0,15.92,,,56,0,0
2018-10-06,4422,1.0,0.84,,,4,0,0
2018-10-05,4422,195.29,167.51,,,102,0,0
2018-10-04,4422,7.6,6.28,,,7,0,0
2018-10-03,4422,8.8,8.11,,,19,0,0
2018-10-01,4422,223.6,157.85,,,125,0,0
2018-09-30,4422,163.8,130.86,,,29,0,0
2018-09-29,4422,251.9,196.28,,,41,0,0
2018-09-27,4422,1.6,1.53,,,6,0,0
2018-09-25,4422,21.32,19.04,,,54,0,0
2018-09-24,4422,138.7,116.03,,,60,0,0
2018-09-23,4422,0.6,0.54,,,4,0,0
2018-09-20,4422,1.0,0.84,,,5,0,0
2018-09-19,4422,4062.6,2478.95,9090.91,,20,1,0
2018-09-18,4422,73.7,65.1,,,115,0,0
2018-08-09,4422,37.09,26.64,,,47,0,0
2018-07-27,4422,0.4,0.16,,,1,0,0
2018-07-26,4422,305.02,237.94,,,25,0,0
2018-07-25,4422,268.2,212.57,,,64,0,0
2018-07-24,4422,291.15,227.88,,,35,0,0
2018-07-21,4422,234.3,180.67,,,50,0,0
2018-07-15,4422,6.0,4.19,,,6,0,0
2018-07-13,4422,155.2,123.27,,,16,0,0
2018-07-12,4422,366.29,281.58,,,69,0,0
2018-07-11,4422,8.0,6.76,,,4,0,0
2018-07-10,4422,0.8,0.76,,,3,0,0
2018-07-06,4422,364.37,279.77,,,9,0,0
2018-07-05,4422,1644.3,1293.17,,,98,0,0
2018-07-03,4422,374.0,296.05,,,28,0,0
2018-07-02,4422,463.2,351.65,,,31,0,0
2018-07-01,4422,30.0,23.97,,,2,0,0
2018-06-29,4422,2240.32,1757.01,,,98,0,0
2018-06-28,4422,365.0,286.57,,,34,0,0
2018-06-22,4422,188.8,148.13,,,11,0,0
2018-06-18,4422,2.2,1.91,,,7,0,0
2018-06-17,4422,20.0,15.67,,,1,0,0
2018-06-14,4422,760.0,555.66,,,11,0,0
2018-06-13,4422,2484.89,1871.18,,,53,0,0
2018-06-11,4422,120.0,94.03,,,3,0,0
2018-06-10,4422,2344.0,1871.66,,,78,0,0
2018-06-09,4422,2368.0,1810.38,,,80,0,0
2018-06-08,4422,180.0,154.21,,,19,0,0
2018-06-06,4422,20.0,17.84,,,5,0,0
2018-05-25,4422,57.35,39.5,,,62,0,0
2018-05-24,4422,324.98,276.65,,,81,0,0
2018-05-16,4422,0.94,0.75,,,10,0,0
2018-05-12,4422,44.0,36.52,,,23,0,0
2018-05-10,4422,54.2,40.76,,,12,0,0
2018-05-07,4422,203.22,151.98,,,199,0,0
2018-05-06,4422,35.03,25.45,,,95,0,0
2018-05-05,4422,23.2,17.09,,,47,0,0
2018-05-04,4422,20.8,14.27,,,26,0,0
2018-05-03,4422,11.38,10.91,,,13,0,0
2018-05-02,4422,28.6,23.82,,,51,0,0
2018-05-01,4422,56.4,45.97,,,66,0,0
2018-04-29,4422,51.2,43.5,,,40,0,0
2018-04-28,4422,3.8,2.77,,,19,0,0
2018-04-27,4422,0.22,0.19,,,3,0,0
2018-04-26,4422,0.14,0.16,,,2,0,0
2018-04-25,4422,0.4,0.46,,,2,0,0
2018-04-23,4422,6.59,5.43,,,48,0,0
2018-04-22,4422,0.07,0.08,,,1,0,0
2018-04-21,4422,14.24,11.7,,,34,0,0
2018-04-20,4422,11.93,10.3,,,68,0,0
2018-04-19,4422,105.73,79.92,,,323,0,0
2018-04-18,4422,16.16,13.21,,,82,0,0
2018-04-17,4422,0.55,0.54,,,5,0,0
2018-04-16,4422,19.54,15.08,,,44,0,0
2018-04-15,4422,27.18,20.8,,,28,0,0
2018-04-14,4422,28.0,19.92,,,17,0,0
2018-04-06,4422,106.56,77.97,,,177,0,0
2018-04-05,4422,83.4,67.13,,,193,0,0
2018-04-04,4422,66.2,60.98,,,119,0,0
2018-04-03,4422,39.96,28.14,,,102,0,0
2018-04-02,4422,4.99,4.17,,,28,0,0
2018-04-01,4422,128.61,97.56,,,50,0,0
2018-03-31,4422,97.51,77.61,,,57,0,0
2018-03-30,4422,155.89,120.89,,,313,0,0
2018-03-29,4422,45.45,35.44,,,437,0,0
2018-03-28,4422,1304.07,963.5,,,324,0,0
2018-03-27,4422,265.66,206.23,,,124,0,0
2018-03-26,4422,285.2,227.13,,,74,0,0
2018-03-25,4422,48.16,36.8,,,172,0,0
2018-03-24,4422,10.0,7.91,,,5,0,0
2018-03-23,4422,54.4,42.73,,,20,0,0
2018-03-21,4422,358.05,267.36,,,257,0,0
2018-03-20,4422,38.4,29.69,,,66,0,0
2018-03-18,4422,20.0,16.29,,,15,0,0
2018-03-17,4422,307.77,230.87,,,59,0,0
2018-03-16,4422,267.59,199.62,,,114,0,0
2018-03-15,4422,2.2,1.76,,,11,0,0
2018-03-14,4422,19.25,12.76,,,44,0,0
2018-03-13,4422,23.25,19.48,,,71,0,0
2018-03-12,4422,22.6,18.86,,,11,0,0
2018-03-11,4422,40.62,33.83,,,42,0,0
2018-03-10,4422,40.2,32.17,,,3,0,0
2018-03-08,4422,5.12,4.57,,,18,0,0
2018-03-07,4422,102.85,73.79,,,43,0,0
2018-03-04,4422,250.6,194.25,,,64,0,0
2018-03-03,4422,91.6,64.24,,,22,0,0
2018-03-02,4422,195.2,160.24,9090.91,,32,1,0
2018-03-02,4423,,,9090.91,,0,1,0
2018-03-02,4424,0.3,0.19,9090.91,,2,1,0
2018-03-02,4425,,,9090.91,,0,1,0
2018-03-02,4426,1232.36,576.33,9090.91,,6,1,0
2018-08-04,4427,0.6,0.34,,,3,0,0
2018-05-23,4427,1.0,0.67,,,5,0,0
2018-04-26,4427,191.7,148.17,,,124,0,0
2018-04-25,4427,122.53,95.57,,,98,0,0
2018-04-24,4427,1.73,1.45,,,1,0,0
2018-04-23,4427,3.46,2.9,,,2,0,0
2018-04-22,4427,3986.3,3181.42,,,109,0,0
2018-04-20,4427,36.27,28.13,,,23,0,0
2018-04-05,4427,13.6,9.54,,,14,0,0
2018-04-04,4427,25.78,19.3,,,76,0,0
2018-03-23,4427,6.0,4.91,,,3,0,0
2018-03-11,4427,307.32,234.76,,,28,0,0
2018-03-09,4427,1320.0,988.52,,,84,0,0
2018-03-08,4427,30.0,21.98,,,15,0,0
2018-03-06,4427,70.0,57.22,,,8,0,0
2018-03-05,4427,482.2,347.23,,,31,0,0
2018-03-02,4427,,,9090.91,,0,1,0
2018-03-03,4428,,,9090.91,,0,1,0
2018-03-03,4429,864.0,505.63,9090.91,,16,1,0
2018-03-03,4430,,,9090.91,,0,1,0
2018-03-04,4431,,,9090.91,,0,1,0
2018-03-04,4432,,,9090.91,,0,1,0
2018-04-04,4433,6.68,2.6,,,4,0,0
2018-03-13,4433,3.08,3.41,,,2,0,0
2018-03-05,4433,15.29,13.26,,,8,0,0
2018-03-04,4433,,,9090.91,,0,1,0
2018-03-04,4434,,,9090.91,,0,1,0
2018-03-04,4435,,,9090.91,,0,1,0
2018-05-31,4436,,,,,0,0,0
2018-04-14,4436,6141.41,4548.38,,,31,0,0
2018-03-28,4436,123.94,56.88,,,12,0,0
2018-03-25,4436,20.79,16.11,,,46,0,0
2018-03-24,4436,1032.4,830.79,,,131,0,0
2018-03-23,4436,3080.9,2442.05,,,179,0,0
